"","cluster","target_gene","approved_name","TruePos","FalsePos","FalseNeg","TrueNeg","TotalCmpdsTested","OddsRatio","p_val","significant"
"5468",126,"DHFR","dihydrofolate reductase",1,9,17,1802,1829,11.7777777777778,0.0943906990159954,FALSE
"5469",126,"GABRA1","gamma-aminobutyric acid type A receptor subunit alpha1",1,34,17,1777,1829,3.07439446366782,0.294911184181661,FALSE
"5470",126,"GABRA2","gamma-aminobutyric acid type A receptor subunit alpha2",1,20,17,1791,1829,5.26764705882353,0.188478045131059,FALSE
"5471",126,"GABRA3","gamma-aminobutyric acid type A receptor subunit alpha3",1,21,17,1790,1829,5.0140056022409,0.196557356628648,FALSE
"5472",126,"GABRA4","gamma-aminobutyric acid type A receptor subunit alpha4",1,15,17,1796,1829,7.04313725490196,0.14691738642417,FALSE
"5473",126,"GABRA5","gamma-aminobutyric acid type A receptor subunit alpha5",1,19,17,1792,1829,5.54798761609907,0.180322045584637,FALSE
"5474",126,"GABRA6","gamma-aminobutyric acid type A receptor subunit alpha6",1,14,17,1797,1829,7.55042016806723,0.138367560675637,FALSE
"5475",126,"GABRB1","gamma-aminobutyric acid type A receptor subunit beta1",1,15,17,1796,1829,7.04313725490196,0.14691738642417,FALSE
"5476",126,"GABRB2","gamma-aminobutyric acid type A receptor subunit beta2",1,23,17,1788,1829,4.57289002557545,0.212488625961016,FALSE
"5477",126,"GABRB3","gamma-aminobutyric acid type A receptor subunit beta3",1,29,17,1782,1829,3.61460446247465,0.258511389156996,FALSE
"5478",126,"GABRD","gamma-aminobutyric acid type A receptor subunit delta",1,12,17,1799,1829,8.81862745098039,0.121024539938746,FALSE
"5479",126,"GABRE","gamma-aminobutyric acid type A receptor subunit epsilon",1,11,17,1800,1829,9.62566844919786,0.112229899426737,FALSE
"5480",126,"GABRG1","gamma-aminobutyric acid type A receptor subunit gamma1",1,11,17,1800,1829,9.62566844919786,0.112229899426737,FALSE
"5481",126,"GABRG2","gamma-aminobutyric acid type A receptor subunit gamma2",1,25,17,1786,1829,4.20235294117647,0.228121218413348,FALSE
"5482",126,"GABRG3","gamma-aminobutyric acid type A receptor subunit gamma3",1,14,17,1797,1829,7.55042016806723,0.138367560675637,FALSE
"5483",126,"GABRP","gamma-aminobutyric acid type A receptor subunit pi",1,11,17,1800,1829,9.62566844919786,0.112229899426737,FALSE
"5484",126,"GABRQ","gamma-aminobutyric acid type A receptor subunit theta",1,11,17,1800,1829,9.62566844919786,0.112229899426737,FALSE
"5485",126,"GABRR1","gamma-aminobutyric acid type A receptor subunit rho1",1,7,17,1804,1829,15.1596638655462,0.0762133226263024,FALSE
"5486",126,"GABRR2","gamma-aminobutyric acid type A receptor subunit rho2",1,1,17,1810,1829,106.470588235294,0.0195913635531605,FALSE
"5487",126,"GNMT","glycine N-methyltransferase",1,3,17,1808,1829,35.4509803921569,0.0388198335108287,FALSE
"5488",126,"HBB","hemoglobin subunit beta",1,0,17,1811,1829,Inf,0.0098414434116999,FALSE
"5489",126,"HGS","hepatocyte growth factor-regulated tyrosine kinase substrate",1,2,17,1809,1829,53.2058823529412,0.0292505619417991,FALSE
"5490",126,"HRSP12",NA,1,3,17,1808,1829,35.4509803921569,0.0388198335108287,FALSE
"5491",126,"HS3ST3A1","heparan sulfate-glucosamine 3-sulfotransferase 3A1",1,2,17,1809,1829,53.2058823529412,0.0292505619417991,FALSE
"5492",126,"IL4I1","interleukin 4 induced 1",1,2,17,1809,1829,53.2058823529412,0.0292505619417991,FALSE
"5493",126,"ITPA","inosine triphosphatase",1,2,17,1809,1829,53.2058823529412,0.0292505619417991,FALSE
"5494",126,"KCNH2","potassium voltage-gated channel subfamily H member 2",2,128,16,1683,1829,1.6435546875,0.369838512435617,FALSE
"5495",126,"LSM6","LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",1,2,17,1809,1829,53.2058823529412,0.0292505619417991,FALSE
"5496",126,"MDH2","malate dehydrogenase 2",1,2,17,1809,1829,53.2058823529412,0.0292505619417991,FALSE
"5497",126,"MIF","macrophage migration inhibitory factor",1,5,17,1806,1829,21.2470588235294,0.0576917433045677,FALSE
"5498",126,"NAPRT","nicotinate phosphoribosyltransferase",1,21,17,1790,1829,5.0140056022409,0.196557356628648,FALSE
"5499",126,"P4HB","prolyl 4-hydroxylase subunit beta",1,0,17,1811,1829,Inf,0.0098414434116999,FALSE
"5500",126,"PDE1A","phosphodiesterase 1A",1,7,17,1804,1829,15.1596638655462,0.0762133226263024,FALSE
"5501",126,"PDE5A","phosphodiesterase 5A",2,15,16,1796,1829,14.9666666666667,0.011402884102141,FALSE
"5502",126,"PDE6C","phosphodiesterase 6C",1,5,17,1806,1829,21.2470588235294,0.0576917433045677,FALSE
"5503",126,"PDE6G","phosphodiesterase 6G",1,3,17,1808,1829,35.4509803921569,0.0388198335108287,FALSE
"5504",126,"PDE6H","phosphodiesterase 6H",1,3,17,1808,1829,35.4509803921569,0.0388198335108287,FALSE
"5505",126,"PKD2L1","polycystin 2 like 1, transient receptor potential cation channel",1,7,17,1804,1829,15.1596638655462,0.0762133226263024,FALSE
"5506",126,"PLEKHA1","pleckstrin homology domain containing A1",1,2,17,1809,1829,53.2058823529412,0.0292505619417991,FALSE
"5507",126,"PRDX5","peroxiredoxin 5",1,3,17,1808,1829,35.4509803921569,0.0388198335108287,FALSE
"5508",126,"PTGS2","prostaglandin-endoperoxide synthase 2",1,66,17,1745,1829,1.55525846702317,0.490822630832518,FALSE
"5509",126,"RAB9A","RAB9A, member RAS oncogene family",1,3,17,1808,1829,35.4509803921569,0.0388198335108287,FALSE
"5510",126,"RNASE1","ribonuclease A family member 1, pancreatic",1,3,17,1808,1829,35.4509803921569,0.0388198335108287,FALSE
"5511",126,"RNASE3","ribonuclease A family member 3",1,3,17,1808,1829,35.4509803921569,0.0388198335108287,FALSE
"5512",126,"SLCO1B1","solute carrier organic anion transporter family member 1B1",1,18,17,1793,1829,5.85947712418301,0.172088673274662,FALSE
"5513",126,"SLCO1B3","solute carrier organic anion transporter family member 1B3",1,13,17,1798,1829,8.13574660633484,0.129736851767547,FALSE
"5514",126,"SRC","SRC proto-oncogene, non-receptor tyrosine kinase",1,5,17,1806,1829,21.2470588235294,0.0576917433045677,FALSE
"5515",126,"TNFSF13B","TNF superfamily member 13b",1,2,17,1809,1829,53.2058823529412,0.0292505619417991,FALSE
"5516",126,"TRPV3","transient receptor potential cation channel subfamily V member 3",1,11,17,1800,1829,9.62566844919786,0.112229899426737,FALSE
"5517",126,"TRPV4","transient receptor potential cation channel subfamily V member 4",1,2,17,1809,1829,53.2058823529412,0.0292505619417991,FALSE
"5518",126,"TYMS","thymidylate synthetase",1,10,17,1801,1829,10.5941176470588,0.103352198421005,FALSE
"5519",126,"UCK2","uridine-cytidine kinase 2",1,2,17,1809,1829,53.2058823529412,0.0292505619417991,FALSE
"5520",127,"ALAD","aminolevulinate dehydratase",1,0,8,1820,1829,Inf,0.00492072170585012,TRUE
"5521",127,"AMD1","adenosylmethionine decarboxylase 1",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"5522",127,"CA1","carbonic anhydrase 1",1,49,8,1771,1829,4.51785714285714,0.221212138347057,FALSE
"5523",127,"CA12","carbonic anhydrase 12",1,52,8,1768,1829,4.25,0.232978740706224,FALSE
"5524",127,"CA13","carbonic anhydrase 13",1,10,8,1810,1829,22.625,0.0529570448567689,FALSE
"5525",127,"CA2","carbonic anhydrase 2",1,65,8,1755,1829,3.375,0.282162012917723,FALSE
"5526",127,"CA3","carbonic anhydrase 3",1,8,8,1812,1829,28.3125,0.0435181361178075,FALSE
"5527",127,"CA6","carbonic anhydrase 6",1,29,8,1791,1829,7.7198275862069,0.138581637412112,FALSE
"5528",127,"CA7","carbonic anhydrase 7",1,32,8,1788,1829,6.984375,0.151452646291623,FALSE
"5529",127,"CA9","carbonic anhydrase 9",1,51,8,1769,1829,4.33578431372549,0.229074220721131,FALSE
"5530",127,"CANT1","calcium activated nucleotidase 1",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"5531",127,"CYP2C19","cytochrome P450 family 2 subfamily C member 19",1,79,8,1741,1829,2.75474683544304,0.331975030892837,FALSE
"5532",127,"CYP2C9","cytochrome P450 family 2 subfamily C member 9",1,43,8,1777,1829,5.1656976744186,0.197196494194652,FALSE
"5533",127,"CYP2D6","cytochrome P450 family 2 subfamily D member 6",1,158,8,1662,1829,1.31487341772152,0.559740868828058,FALSE
"5534",127,"CYP2E1","cytochrome P450 family 2 subfamily E member 1",1,6,8,1814,1829,37.7916666666667,0.0339956976582242,FALSE
"5535",127,"CYP3A4","cytochrome P450 family 3 subfamily A member 4",1,96,8,1724,1829,2.24479166666667,0.388315645106738,FALSE
"5536",127,"DCN","decorin",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"5537",127,"F2","coagulation factor II, thrombin",1,12,8,1808,1829,18.8333333333333,0.0623130657032009,FALSE
"5538",127,"NEIL1","nei like DNA glycosylase 1",1,1,8,1819,1829,227.375,0.00981990852458481,FALSE
"5539",127,"PNP","purine nucleoside phosphorylase",1,4,8,1816,1829,56.75,0.0243890833947289,FALSE
"5540",127,"SLC19A2","solute carrier family 19 member 2",1,0,8,1820,1829,Inf,0.00492072170585012,TRUE
"5541",127,"SLC19A3","solute carrier family 19 member 3",1,2,8,1818,1829,113.625,0.014697642965351,FALSE
"5542",127,"THRA","thyroid hormone receptor alpha",2,4,7,1816,1829,129.714285714286,0.00031973512321734,TRUE
"5543",127,"THRB","thyroid hormone receptor beta",3,4,6,1816,1829,227,2.85944657648539e-06,TRUE
"5544",127,"TPK1","thiamin pyrophosphokinase 1",1,0,8,1820,1829,Inf,0.00492072170585012,TRUE
"5545",127,"TRPM8","transient receptor potential cation channel subfamily M member 8",1,11,8,1809,1829,20.5568181818182,0.057645376317874,FALSE
"5546",127,"VEGFA","vascular endothelial growth factor A",1,3,8,1817,1829,75.7083333333333,0.0195540072661788,FALSE
"5547",128,"METAP2","methionyl aminopeptidase 2",1,6,2,1820,1829,151.666666666667,0.0114440323066762,FALSE
"5548",128,"TRPA1","transient receptor potential cation channel subfamily A member 1",2,44,1,1782,1829,81,0.00182756285091471,TRUE
"5549",130,"ALOX12","arachidonate 12-lipoxygenase, 12S type",1,1,5,1822,1829,364.4,0.00655198940483548,TRUE
"5550",130,"ALOX15","arachidonate 15-lipoxygenase",1,2,5,1821,1829,182.1,0.0098145444478408,FALSE
"5551",130,"ALOX5","arachidonate 5-lipoxygenase",1,17,5,1806,1829,21.2470588235294,0.0576917433045681,FALSE
"5552",130,"BRD4","bromodomain containing 4",1,2,5,1821,1829,182.1,0.0098145444478408,FALSE
"5553",130,"CSNK2A1","casein kinase 2 alpha 1",1,3,5,1820,1829,121.333333333333,0.0130681658790091,FALSE
"5554",130,"CYP19A1","cytochrome P450 family 19 subfamily A member 1",1,20,5,1803,1829,18.03,0.0670317367052548,FALSE
"5555",130,"EPHX1","epoxide hydrolase 1",1,1,5,1822,1829,364.4,0.00655198940483548,TRUE
"5556",130,"GLRA1","glycine receptor alpha 1",1,20,5,1803,1829,18.03,0.0670317367052548,FALSE
"5557",130,"HDAC1","histone deacetylase 1",1,5,5,1818,1829,72.72,0.0195486861957047,FALSE
"5558",130,"HDAC10","histone deacetylase 10",1,2,5,1821,1829,182.1,0.0098145444478408,FALSE
"5559",130,"HDAC11","histone deacetylase 11",1,0,5,1823,1829,Inf,0.00328048113723323,TRUE
"5560",130,"HDAC2","histone deacetylase 2",1,6,5,1817,1829,60.5666666666667,0.0227756241456915,FALSE
"5561",130,"HDAC3","histone deacetylase 3",1,2,5,1821,1829,182.1,0.0098145444478408,FALSE
"5562",130,"HDAC4","histone deacetylase 4",1,0,5,1823,1829,Inf,0.00328048113723323,TRUE
"5563",130,"HDAC5","histone deacetylase 5",1,0,5,1823,1829,Inf,0.00328048113723323,TRUE
"5564",130,"HDAC6","histone deacetylase 6",1,4,5,1819,1829,90.95,0.0163128732788588,FALSE
"5565",130,"HDAC7","histone deacetylase 7",1,0,5,1823,1829,Inf,0.00328048113723323,TRUE
"5566",130,"HDAC8","histone deacetylase 8",1,2,5,1821,1829,182.1,0.0098145444478408,FALSE
"5567",130,"HDAC9","histone deacetylase 9",1,2,5,1821,1829,182.1,0.0098145444478408,FALSE
"5568",130,"HSD17B2","hydroxysteroid 17-beta dehydrogenase 2",1,0,5,1823,1829,Inf,0.00328048113723323,TRUE
"5569",130,"LTB4R","leukotriene B4 receptor",1,1,5,1822,1829,364.4,0.00655198940483548,TRUE
"5570",130,"MAP2K1","mitogen-activated protein kinase kinase 1",1,2,5,1821,1829,182.1,0.0098145444478408,FALSE
"5571",130,"NCOA3","nuclear receptor coactivator 3",1,1,5,1822,1829,364.4,0.00655198940483548,TRUE
"5572",130,"NCOR1","nuclear receptor corepressor 1",1,0,5,1823,1829,Inf,0.00328048113723323,TRUE
"5573",130,"NCOR2","nuclear receptor corepressor 2",1,0,5,1823,1829,Inf,0.00328048113723323,TRUE
"5574",130,"RAF1","Raf-1 proto-oncogene, serine/threonine kinase",1,1,5,1822,1829,364.4,0.00655198940483548,TRUE
"5575",130,"RARA","retinoic acid receptor alpha",1,9,5,1814,1829,40.3111111111111,0.0324033828741441,FALSE
"5576",130,"RARB","retinoic acid receptor beta",1,7,5,1816,1829,51.8857142857143,0.0259937066128296,FALSE
"5577",130,"RARG","retinoic acid receptor gamma",1,6,5,1817,1829,60.5666666666667,0.0227756241456915,FALSE
"5578",130,"RXRA","retinoid X receptor alpha",1,7,5,1816,1829,51.8857142857143,0.0259937066128296,FALSE
"5579",130,"RXRB","retinoid X receptor beta",1,6,5,1817,1829,60.5666666666667,0.0227756241456915,FALSE
"5580",130,"RXRG","retinoid X receptor gamma",1,6,5,1817,1829,60.5666666666667,0.0227756241456915,FALSE
"5581",130,"TOP2A","DNA topoisomerase II alpha",1,21,5,1802,1829,17.1619047619048,0.0701278703223831,FALSE
"5582",130,"TOP2B","DNA topoisomerase II beta",1,4,5,1819,1829,90.95,0.0163128732788588,FALSE
"5583",130,"TRPA1","transient receptor potential cation channel subfamily A member 1",1,45,5,1778,1829,7.90222222222222,0.141908205293441,FALSE
"5584",131,"ABCB1","ATP binding cassette subfamily B member 1",2,23,23,1781,1829,6.73345935727788,0.0444143344208397,FALSE
"5585",131,"ACHE","acetylcholinesterase (Cartwright blood group)",1,62,24,1742,1829,1.17069892473118,0.586133484763857,FALSE
"5586",131,"ADORA3","adenosine A3 receptor",1,22,24,1782,1829,3.375,0.272746904498999,FALSE
"5587",131,"ADRA1A","adrenoceptor alpha 1A",6,77,19,1727,1829,7.08270676691729,0.00064472339229475,TRUE
"5588",131,"ADRA1B","adrenoceptor alpha 1B",5,55,20,1749,1829,7.95,0.00102975488293625,TRUE
"5589",131,"ADRA1D","adrenoceptor alpha 1D",7,65,18,1739,1829,10.4042735042735,2.9800416332102e-05,TRUE
"5590",131,"ADRA2A","adrenoceptor alpha 2A",5,77,20,1727,1829,5.60714285714286,0.00419376062415921,TRUE
"5591",131,"ADRA2B","adrenoceptor alpha 2B",5,74,20,1730,1829,5.84459459459459,0.00356204394183746,TRUE
"5592",131,"ADRA2C","adrenoceptor alpha 2C",5,71,20,1733,1829,6.10211267605634,0.00300253190794581,TRUE
"5593",131,"ADRB1","adrenoceptor beta 1",2,49,23,1755,1829,3.11446317657498,0.152462403125946,FALSE
"5594",131,"ADRB2","adrenoceptor beta 2",2,50,23,1754,1829,3.0504347826087,0.157277991631723,FALSE
"5595",131,"ADRB3","adrenoceptor beta 3",1,20,24,1784,1829,3.71666666666667,0.252204040411872,FALSE
"5596",131,"ATP1A1","ATPase Na+/K+ transporting subunit alpha 1",1,8,24,1796,1829,9.35416666666667,0.116743957127171,FALSE
"5597",131,"CA12","carbonic anhydrase 12",1,52,24,1752,1829,1.40384615384615,0.522925590034117,FALSE
"5598",131,"CA14","carbonic anhydrase 14",1,33,24,1771,1829,2.23611111111111,0.376398566948855,FALSE
"5599",131,"CA3","carbonic anhydrase 3",1,8,24,1796,1829,9.35416666666667,0.116743957127171,FALSE
"5600",131,"CA4","carbonic anhydrase 4",1,36,24,1768,1829,2.0462962962963,0.402107255411172,FALSE
"5601",131,"CA5A","carbonic anhydrase 5A",1,18,24,1786,1829,4.13425925925926,0.23110473661937,FALSE
"5602",131,"CA5B","carbonic anhydrase 5B",1,17,24,1787,1829,4.37990196078431,0.220341924981904,FALSE
"5603",131,"CA6","carbonic anhydrase 6",1,29,24,1775,1829,2.55028735632184,0.340465171024349,FALSE
"5604",131,"CA7","carbonic anhydrase 7",1,32,24,1772,1829,2.30729166666667,0.367595610525208,FALSE
"5605",131,"CA9","carbonic anhydrase 9",1,51,24,1753,1829,1.43218954248366,0.516118021398759,FALSE
"5606",131,"CALY","calcyon neuron specific vesicular protein",1,3,24,1801,1829,25.0138888888889,0.0536069507617621,FALSE
"5607",131,"CHRM1","cholinergic receptor muscarinic 1",5,95,20,1709,1829,4.49736842105263,0.00978544679128383,FALSE
"5608",131,"CHRM2","cholinergic receptor muscarinic 2",5,71,20,1733,1829,6.10211267605634,0.00300253190794581,TRUE
"5609",131,"CHRM3","cholinergic receptor muscarinic 3",6,78,19,1726,1829,6.98785425101215,0.000687982723549304,TRUE
"5610",131,"CHRM4","cholinergic receptor muscarinic 4",6,68,19,1736,1829,8.06191950464396,0.00034360281280403,TRUE
"5611",131,"CHRM5","cholinergic receptor muscarinic 5",4,54,21,1750,1829,6.17283950617284,0.00700431037561696,TRUE
"5612",131,"CYP1A2","cytochrome P450 family 1 subfamily A member 2",1,97,24,1707,1829,0.733247422680412,0.749957572176395,FALSE
"5613",131,"CYP2D6","cytochrome P450 family 2 subfamily D member 6",8,151,17,1653,1829,5.15153876119984,0.000820211611902534,TRUE
"5614",131,"CYP3A4","cytochrome P450 family 3 subfamily A member 4",1,96,24,1708,1829,0.741319444444444,0.746295556537502,FALSE
"5615",131,"DRD1","dopamine receptor D1",4,52,21,1752,1829,6.41758241758242,0.00617702447637062,TRUE
"5616",131,"DRD2","dopamine receptor D2",7,95,18,1709,1829,6.99590643274854,0.000285866517024411,TRUE
"5617",131,"DRD3","dopamine receptor D3",6,73,19,1731,1829,7.48810382119683,0.000492511008400188,TRUE
"5618",131,"DRD4","dopamine receptor D4",3,52,22,1752,1829,4.59440559440559,0.0370622902196196,FALSE
"5619",131,"DRD5","dopamine receptor D5",3,35,22,1769,1829,6.89220779220779,0.0138858003999177,FALSE
"5620",131,"EBP","EBP cholestenol delta-isomerase",1,17,24,1787,1829,4.37990196078431,0.220341924981904,FALSE
"5621",131,"GABRA1","gamma-aminobutyric acid type A receptor subunit alpha1",1,34,24,1770,1829,2.16911764705882,0.385083823676587,FALSE
"5622",131,"GABRA2","gamma-aminobutyric acid type A receptor subunit alpha2",1,20,24,1784,1829,3.71666666666667,0.252204040411872,FALSE
"5623",131,"GABRA3","gamma-aminobutyric acid type A receptor subunit alpha3",1,21,24,1783,1829,3.53769841269841,0.262544139410602,FALSE
"5624",131,"GABRA4","gamma-aminobutyric acid type A receptor subunit alpha4",1,15,24,1789,1829,4.96944444444444,0.198380797965999,FALSE
"5625",131,"GABRA5","gamma-aminobutyric acid type A receptor subunit alpha5",1,19,24,1785,1829,3.91447368421053,0.241724836942307,FALSE
"5626",131,"GABRA6","gamma-aminobutyric acid type A receptor subunit alpha6",1,14,24,1790,1829,5.32738095238095,0.187178740922483,FALSE
"5627",131,"GABRB1","gamma-aminobutyric acid type A receptor subunit beta1",1,15,24,1789,1829,4.96944444444444,0.198380797965999,FALSE
"5628",131,"GABRB2","gamma-aminobutyric acid type A receptor subunit beta2",1,23,24,1781,1829,3.22644927536232,0.282814084669279,FALSE
"5629",131,"GABRB3","gamma-aminobutyric acid type A receptor subunit beta3",1,29,24,1775,1829,2.55028735632184,0.340465171024349,FALSE
"5630",131,"GABRD","gamma-aminobutyric acid type A receptor subunit delta",1,12,24,1792,1829,6.22222222222222,0.164322112496106,FALSE
"5631",131,"GABRE","gamma-aminobutyric acid type A receptor subunit epsilon",1,11,24,1793,1829,6.79166666666667,0.152663659824456,FALSE
"5632",131,"GABRG1","gamma-aminobutyric acid type A receptor subunit gamma1",1,11,24,1793,1829,6.79166666666667,0.152663659824456,FALSE
"5633",131,"GABRG2","gamma-aminobutyric acid type A receptor subunit gamma2",1,25,24,1779,1829,2.965,0.302548579885706,FALSE
"5634",131,"GABRG3","gamma-aminobutyric acid type A receptor subunit gamma3",1,14,24,1790,1829,5.32738095238095,0.187178740922483,FALSE
"5635",131,"GABRP","gamma-aminobutyric acid type A receptor subunit pi",1,11,24,1793,1829,6.79166666666667,0.152663659824456,FALSE
"5636",131,"GABRQ","gamma-aminobutyric acid type A receptor subunit theta",1,11,24,1793,1829,6.79166666666667,0.152663659824456,FALSE
"5637",131,"GRIN1","glutamate ionotropic receptor NMDA type subunit 1",1,15,24,1789,1829,4.96944444444444,0.198380797965999,FALSE
"5638",131,"GRIN2B","glutamate ionotropic receptor NMDA type subunit 2B",2,14,23,1790,1829,11.1180124223602,0.0191478852697441,FALSE
"5639",131,"H1F0",NA,2,6,23,1798,1829,26.0579710144928,0.00477742526190325,TRUE
"5640",131,"HRH1","histamine receptor H1",8,93,17,1711,1829,8.65781151170146,3.24672742848585e-05,TRUE
"5641",131,"HRH3","histamine receptor H3",1,4,24,1800,1829,18.75,0.0665712391074911,FALSE
"5642",131,"HRH4","histamine receptor H4",2,9,23,1795,1829,17.3429951690821,0.00915100341829174,FALSE
"5643",131,"HTR1A","5-hydroxytryptamine receptor 1A",5,78,20,1726,1829,5.53205128205128,0.00442126301081718,TRUE
"5644",131,"HTR1B","5-hydroxytryptamine receptor 1B",4,40,21,1764,1829,8.4,0.00255149895360382,TRUE
"5645",131,"HTR1D","5-hydroxytryptamine receptor 1D",4,39,21,1765,1829,8.62026862026862,0.00234113231037436,TRUE
"5646",131,"HTR1E","5-hydroxytryptamine receptor 1E",3,21,22,1783,1829,11.5779220779221,0.0037803231819323,TRUE
"5647",131,"HTR1F","5-hydroxytryptamine receptor 1F",3,13,22,1791,1829,18.7867132867133,0.00112446388129389,TRUE
"5648",131,"HTR2A","5-hydroxytryptamine receptor 2A",9,109,16,1695,1829,8.74713302752294,1.21715723494486e-05,TRUE
"5649",131,"HTR2B","5-hydroxytryptamine receptor 2B",8,74,17,1730,1829,11.0015898251192,6.74288954873956e-06,TRUE
"5650",131,"HTR2C","5-hydroxytryptamine receptor 2C",7,82,18,1722,1829,8.16666666666667,0.000119813708850595,TRUE
"5651",131,"HTR3A","5-hydroxytryptamine receptor 3A",2,27,23,1777,1829,5.72302737520129,0.0581481115713153,FALSE
"5652",131,"HTR5A","5-hydroxytryptamine receptor 5A",2,14,23,1790,1829,11.1180124223602,0.0191478852697441,FALSE
"5653",131,"HTR6","5-hydroxytryptamine receptor 6",4,46,21,1758,1829,7.27950310559006,0.00409454545512131,TRUE
"5654",131,"HTR7","5-hydroxytryptamine receptor 7",5,45,20,1759,1829,9.77222222222222,0.000438268476322216,TRUE
"5655",131,"KCNA5","potassium voltage-gated channel subfamily A member 5",1,13,24,1791,1829,5.74038461538461,0.175826488700731,FALSE
"5656",131,"KCNH1","potassium voltage-gated channel subfamily H member 1",1,12,24,1792,1829,6.22222222222222,0.164322112496106,FALSE
"5657",131,"KCNH2","potassium voltage-gated channel subfamily H member 2",7,123,18,1681,1829,5.31481481481481,0.00127084590869493,TRUE
"5658",131,"KCNJ5","potassium inwardly rectifying channel subfamily J member 5",2,9,23,1795,1829,17.3429951690821,0.00915100341829174,FALSE
"5659",131,"KCNJ6","potassium inwardly rectifying channel subfamily J member 6",4,11,21,1793,1829,31.047619047619,3.35591041316121e-05,TRUE
"5660",131,"KCNK2","potassium two pore domain channel subfamily K member 2",2,12,23,1792,1829,12.9855072463768,0.014765221835993,FALSE
"5661",131,"KCNK3","potassium two pore domain channel subfamily K member 3",1,4,24,1800,1829,18.75,0.0665712391074911,FALSE
"5662",131,"MAOA","monoamine oxidase A",1,33,24,1771,1829,2.23611111111111,0.376398566948855,FALSE
"5663",131,"MAOB","monoamine oxidase B",1,24,24,1780,1829,3.09027777777778,0.292747407596297,FALSE
"5664",131,"MPO","myeloperoxidase",1,7,24,1797,1829,10.6964285714286,0.104449190383395,FALSE
"5665",131,"NOS1","nitric oxide synthase 1",1,2,24,1802,1829,37.5416666666667,0.0404699012165343,FALSE
"5666",131,"P2RX4","purinergic receptor P2X 4",1,0,24,1804,1829,Inf,0.0136686714051394,FALSE
"5667",131,"SCN10A","sodium voltage-gated channel alpha subunit 10",1,33,24,1771,1829,2.23611111111111,0.376398566948855,FALSE
"5668",131,"SCN5A","sodium voltage-gated channel alpha subunit 5",3,61,22,1743,1829,3.89642324888227,0.0542999479362935,FALSE
"5669",131,"SIGMAR1","sigma non-opioid intracellular receptor 1",2,91,23,1713,1829,1.63688485427616,0.365978668962454,FALSE
"5670",131,"SLC29A4","solute carrier family 29 member 4",1,8,24,1796,1829,9.35416666666667,0.116743957127171,FALSE
"5671",131,"SLC6A2","solute carrier family 6 member 2",6,63,19,1741,1829,8.72681704260652,0.000232742469819924,TRUE
"5672",131,"SLC6A3","solute carrier family 6 member 3",4,52,21,1752,1829,6.41758241758242,0.00617702447637062,TRUE
"5673",131,"SLC6A4","solute carrier family 6 member 4",8,89,17,1715,1829,9.06807666886979,2.4033009780844e-05,TRUE
"5674",131,"SMPD1","sphingomyelin phosphodiesterase 1",1,2,24,1802,1829,37.5416666666667,0.0404699012165343,FALSE
"5675",131,"TMEM97","transmembrane protein 97",1,8,24,1796,1829,9.35416666666667,0.116743957127171,FALSE
"5676",131,"TRPM3","transient receptor potential cation channel subfamily M member 3",1,9,24,1795,1829,8.31018518518519,0.128876595078721,FALSE
"5677",132,"ADORA3","adenosine A3 receptor",3,20,30,1776,1829,8.88,0.00741401282298156,TRUE
"5678",132,"ADRA1A","adrenoceptor alpha 1A",6,77,27,1719,1829,4.96103896103896,0.00300981887271833,TRUE
"5679",132,"ADRA1B","adrenoceptor alpha 1B",6,54,27,1742,1829,7.16872427983539,0.000537433545206767,TRUE
"5680",132,"ADRA1D","adrenoceptor alpha 1D",6,66,27,1730,1829,5.82491582491583,0.00143640666444552,TRUE
"5681",132,"ADRA2A","adrenoceptor alpha 2A",2,80,31,1716,1829,1.38387096774194,0.440354618914548,FALSE
"5682",132,"ADRA2B","adrenoceptor alpha 2B",6,73,27,1723,1829,5.24505327245053,0.00233429346088804,TRUE
"5683",132,"ADRA2C","adrenoceptor alpha 2C",3,73,30,1723,1829,2.36027397260274,0.154853608694905,FALSE
"5684",132,"ADRB1","adrenoceptor beta 1",1,50,32,1746,1829,1.09125,0.610008006729449,FALSE
"5685",132,"CALM1","calmodulin 1",1,11,32,1785,1829,5.07102272727273,0.196802505663681,FALSE
"5686",132,"CALM2","calmodulin 2",1,0,32,1796,1829,Inf,0.0180426462547841,FALSE
"5687",132,"CALM3","calmodulin 3",1,0,32,1796,1829,Inf,0.0180426462547841,FALSE
"5688",132,"CES1","carboxylesterase 1",1,5,32,1791,1829,11.19375,0.103624073331856,FALSE
"5689",132,"CES2","carboxylesterase 2",1,2,32,1794,1829,28.03125,0.0531857628967634,FALSE
"5690",132,"CHRM1","cholinergic receptor muscarinic 1",12,88,21,1708,1829,11.0909090909091,5.04419967158065e-08,TRUE
"5691",132,"CHRM2","cholinergic receptor muscarinic 2",9,67,24,1729,1829,9.67723880597015,3.94995764393822e-06,TRUE
"5692",132,"CHRM3","cholinergic receptor muscarinic 3",12,72,21,1724,1829,13.6825396825397,6.48230135074702e-09,TRUE
"5693",132,"CHRM4","cholinergic receptor muscarinic 4",11,63,22,1733,1829,13.7539682539683,2.13056686789809e-08,TRUE
